participant_id,age,gender,specialization,experiment_started_at,started_at,submitted_at,displayed_at_client_ms,submitted_at_client_ms,task_order_position,task_id,question_id,task_family,gestalt_principle,visualization_type,question_type,question_text,options_shown,correct_answer,selected_answer,is_correct,reaction_time_sec,chart_count,ease_rating,confidence,parent_task_id,panel_id,panel_label,panel_order,panel_selected_answer,panel_is_correct,panel_reaction_time_sec,panel_submitted_at,panel_displayed_at_client_ms,session_id
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:39.815,2026-03-17 00:34:41.039,1773689679815,1773689681039,8,CONT_02,Q_CONT_02,NA,Continuity,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Шіл 2023,FALSE,1.224,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:41.414,2026-03-17 00:34:42.572,1773689681415,1773689682572,9,SYM_05,Q_SYM_05,NA,Symmetry,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Тұтынушы | Батыс / Корпоративтік | Шығыс / Тұтынушы | Шығыс / Корпоративтік,Батыс / Тұтынушы,Шығыс / Тұтынушы,FALSE,1.156,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:43.003,2026-03-17 00:34:45.223,1773689683003,1773689685224,10,SIM_03,Q_SIM_03,NA,Similarity,Bar chart,B. Minimum,Қай санат төмен?,Кеңсе тауарлары | Жиһаз | Технология,Кеңсе тауарлары,Технология,FALSE,2.221,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:46.329,2026-03-17 00:34:48.382,1773689686330,1773689688383,11,PROX_01,Q_PROX_01,NA,Proximity,Comparison grid,D. Difference,Қай нұсқада айырмашылық тез байқалады?,A | B | C,A,A,TRUE,2.053,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:48.796,2026-03-17 00:34:51.173,1773689688797,1773689691173,12,PROX_04,Q_PROX_04,NA,Proximity,Heatmap,F. Outlier,Қай ұяшықта шығын бар?,Оңтүстік / Кеңсе тауарлары | Орталық / Кеңсе тауарлары | Оңтүстік / Жиһаз | Орталық / Жиһаз,Оңтүстік / Кеңсе тауарлары,Оңтүстік / Жиһаз,FALSE,2.377,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:51.602,2026-03-17 00:34:52.7,1773689691603,1773689692701,13,CLO_04,Q_CLO_04,NA,Closure,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Технология | Батыс / Кеңсе тауарлары | Шығыс / Технология | Шығыс / Кеңсе тауарлары,Батыс / Технология,Шығыс / Технология,FALSE,1.098,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:53.058,2026-03-17 00:34:54.374,1773689693058,1773689694374,14,SYM_02,Q_SYM_02,NA,Symmetry,Bar chart,A. Maximum,Қай санат жоғары?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Кеңсе тауарлары,FALSE,1.316,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:54.681,2026-03-17 00:34:56.292,1773689694682,1773689696293,15,SYM_03,Q_SYM_03,NA,Symmetry,Treemap,A. Maximum,Қай сегмент үлкен?,Тұтынушы | Корпоративтік | Үй кеңсесі,Тұтынушы,Үй кеңсесі,FALSE,1.612,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:56.602,2026-03-17 00:34:58.165,1773689696603,1773689698166,16,CLO_03,Q_CLO_03,NA,Closure,Treemap,A. Maximum,Қай санат үлкен?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Кеңсе тауарлары,FALSE,1.564,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:34:58.542,2026-03-17 00:34:59.884,1773689698542,1773689699885,17,SYM_04,Q_SYM_04,NA,Symmetry,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Шіл 2023,FALSE,1.343,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:00.687,2026-03-17 00:35:03.525,1773689700688,1773689703525,18,SIM_01,Q_SIM_01,NA,Similarity,Comparison grid,C. Comparison,Қай нұсқада топтарды салыстыру жеңілірек?,A | B | C,A,A,TRUE,2.838,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:03.905,2026-03-17 00:35:07.062,1773689703906,1773689707062,19,SIM_04,Q_SIM_04,NA,Similarity,Scatterplot,F. Outlier,Қай белгіде пайда жоғары?,Көшірме құрылғылары | Телефондар | Аксессуарлар | Бумажкалар,Көшірме құрылғылары,Аксессуарлар,FALSE,3.156,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:07.778,2026-03-17 00:35:10.525,1773689707778,1773689710525,20,CLO_01,Q_CLO_01,NA,Closure,Comparison grid,J. Panel comparison,Қай нұсқада ең жоғары мәнді табу жеңілірек?,A | B | C,A,B,FALSE,2.747,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:11.075,2026-03-17 00:35:12.108,1773689711075,1773689712109,21,CONT_03,Q_CONT_03,NA,Continuity,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Қаз 2023 | Қыр 2023,Жел 2023,Қыр 2023,FALSE,1.034,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:12.512,2026-03-17 00:35:15.63,1773689712512,1773689715630,22,PROX_05,Q_PROX_05,NA,Proximity,Bubble chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Шығыс,FALSE,3.118,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:16.154,2026-03-17 00:35:17.526,1773689716154,1773689717526,23,PROX_02,Q_PROX_02,NA,Proximity,Bar chart,B. Minimum,Қай аймақ төмен?,Оңтүстік | Орталық | Шығыс | Батыс,Оңтүстік,Оңтүстік,TRUE,1.372,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:18.565,2026-03-17 00:35:24.094,1773689718566,1773689724094,24,CONT_01,Q_CONT_01,NA,Continuity,Comparison grid,J. Trend,Қай нұсқада үрдісті көру жеңілірек?,A | B | C,A,B,FALSE,5.528,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
1111,NA,NA,NA,2026-03-17 00:34:22.679,2026-03-17 00:35:25.16,2026-03-17 00:35:27.598,1773689725160,1773689727599,25,SYM_01,Q_SYM_01,NA,Symmetry,Comparison grid,C. Comparison,Қай нұсқада ұяшықтарды салыстыру жеңілірек?,A | B | C,A,B,FALSE,2.439,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,bc234a95d7cfdbad615e456b4c906abd_20260317003422.679
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:54:32.065,2026-03-17 05:54:38.4,1773708872065,1773708878400,1,PROX_01,Q_PROX_01,NA,Proximity,Comparison grid,D. Difference,Қай нұсқада айырмашылық тез байқалады?,A | B | C,A,B,FALSE,6.335,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:54:41.036,2026-03-17 05:54:45.538,1773708881036,1773708885538,2,SYM_01,Q_SYM_01,NA,Symmetry,Comparison grid,C. Comparison,Қай нұсқада ұяшықтарды салыстыру жеңілірек?,A | B | C,A,C,FALSE,4.502,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:54:46.065,2026-03-17 05:54:52.967,1773708886066,1773708892967,3,CONT_03,Q_CONT_03,NA,Continuity,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Қаз 2023 | Қыр 2023,Жел 2023,Қаз 2023,FALSE,6.901,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:54:53.391,2026-03-17 05:54:56.234,1773708893391,1773708896235,4,SIM_04,Q_SIM_04,NA,Similarity,Scatterplot,F. Outlier,Қай белгіде пайда жоғары?,Көшірме құрылғылары | Телефондар | Аксессуарлар | Бумажкалар,Көшірме құрылғылары,Аксессуарлар,FALSE,2.844,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:54:56.657,2026-03-17 05:54:59.997,1773708896658,1773708899998,5,CLO_02,Q_CLO_02,NA,Closure,Bar chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Батыс,TRUE,3.34,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:00.602,2026-03-17 05:55:02.95,1773708900603,1773708902951,6,CONT_04,Q_CONT_04,NA,Continuity,Line chart,E. Ranking,Қай аймақта шек жоғары?,Орталық | Шығыс | Оңтүстік | Батыс,Батыс,Шығыс,FALSE,2.348,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:03.486,2026-03-17 05:55:07.68,1773708903487,1773708907681,7,PROX_05,Q_PROX_05,NA,Proximity,Bubble chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Оңтүстік,FALSE,4.194,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:08.026,2026-03-17 05:55:10.509,1773708908027,1773708910509,8,SYM_02,Q_SYM_02,NA,Symmetry,Bar chart,A. Maximum,Қай санат жоғары?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Кеңсе тауарлары,FALSE,2.483,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:10.911,2026-03-17 05:55:13.759,1773708910911,1773708913760,9,CONT_02,Q_CONT_02,NA,Continuity,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Шіл 2023,FALSE,2.849,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:14.105,2026-03-17 05:55:16.871,1773708914105,1773708916871,10,PROX_03,Q_PROX_03,NA,Proximity,Bar chart,B. Minimum,Қай кіші санат төмен?,Үстелдер | Жабдық машиналары | Жабдықтар | Бекіткіштер,Үстелдер,Жабдық машиналары,FALSE,2.766,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:17.565,2026-03-17 05:55:20.342,1773708917566,1773708920342,11,CLO_01,Q_CLO_01,NA,Closure,Comparison grid,J. Panel comparison,Қай нұсқада ең жоғары мәнді табу жеңілірек?,A | B | C,A,C,FALSE,2.776,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:20.687,2026-03-17 05:55:24.73,1773708920687,1773708924731,12,CLO_03,Q_CLO_03,NA,Closure,Treemap,A. Maximum,Қай санат үлкен?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Кеңсе тауарлары,FALSE,4.044,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:25.105,2026-03-17 05:55:28.568,1773708925105,1773708928568,13,PROX_04,Q_PROX_04,NA,Proximity,Heatmap,F. Outlier,Қай ұяшықта шығын бар?,Оңтүстік / Кеңсе тауарлары | Орталық / Кеңсе тауарлары | Оңтүстік / Жиһаз | Орталық / Жиһаз,Оңтүстік / Кеңсе тауарлары,Оңтүстік / Кеңсе тауарлары,TRUE,3.463,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:28.941,2026-03-17 05:55:33.503,1773708928942,1773708933504,14,SYM_04,Q_SYM_04,NA,Symmetry,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Шіл 2023,FALSE,4.563,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:34.39,2026-03-17 05:55:36.7,1773708934390,1773708936701,15,CONT_01,Q_CONT_01,NA,Continuity,Comparison grid,J. Trend,Қай нұсқада үрдісті көру жеңілірек?,A | B | C,A,B,FALSE,2.311,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:37.122,2026-03-17 05:55:39.007,1773708937123,1773708939008,16,SIM_02,Q_SIM_02,NA,Similarity,Bar chart,A. Maximum,Қай сегмент жоғары?,Тұтынушы | Корпоративтік | Үй кеңсесі,Тұтынушы,Үй кеңсесі,FALSE,1.885,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:39.358,2026-03-17 05:55:42.012,1773708939359,1773708942012,17,SIM_05,Q_SIM_05,NA,Similarity,Heatmap,C. Comparison,Қай ұяшық жоғары?,Технология / Тұтынушы | Кеңсе тауарлары / Тұтынушы | Технология / Корпоративтік | Кеңсе тауарлары / Корпоративтік,Технология / Тұтынушы,Кеңсе тауарлары / Тұтынушы,FALSE,2.653,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:42.68,2026-03-17 05:55:45.878,1773708942681,1773708945878,18,SIM_01,Q_SIM_01,NA,Similarity,Comparison grid,C. Comparison,Қай нұсқада топтарды салыстыру жеңілірек?,A | B | C,A,B,FALSE,3.197,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:46.303,2026-03-17 05:55:48.4,1773708946304,1773708948400,19,SIM_03,Q_SIM_03,NA,Similarity,Bar chart,B. Minimum,Қай санат төмен?,Кеңсе тауарлары | Жиһаз | Технология,Кеңсе тауарлары,Жиһаз,FALSE,2.095,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:48.831,2026-03-17 05:55:50.773,1773708948831,1773708950774,20,CLO_05,Q_CLO_05,NA,Closure,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Сәу 2023 | Нау 2023,Жел 2023,Сәу 2023,FALSE,1.943,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:51.158,2026-03-17 05:55:53.348,1773708951159,1773708953348,21,PROX_02,Q_PROX_02,NA,Proximity,Bar chart,B. Minimum,Қай аймақ төмен?,Оңтүстік | Орталық | Шығыс | Батыс,Оңтүстік,Шығыс,FALSE,2.189,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:53.999,2026-03-17 05:55:57.74,1773708953999,1773708957740,22,CONT_05,Q_CONT_05,NA,Continuity,Line chart,B. Minimum,Қай аймақта соңғы мән төмен?,Орталық | Шығыс | Оңтүстік | Батыс,Оңтүстік,Шығыс,FALSE,3.741,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:55:58.055,2026-03-17 05:56:00.73,1773708958056,1773708960730,23,SYM_03,Q_SYM_03,NA,Symmetry,Treemap,A. Maximum,Қай сегмент үлкен?,Тұтынушы | Корпоративтік | Үй кеңсесі,Тұтынушы,Үй кеңсесі,FALSE,2.674,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:56:01.079,2026-03-17 05:56:04.457,1773708961080,1773708964458,24,SYM_05,Q_SYM_05,NA,Symmetry,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Тұтынушы | Батыс / Корпоративтік | Шығыс / Тұтынушы | Шығыс / Корпоративтік,Батыс / Тұтынушы,Батыс / Корпоративтік,FALSE,3.378,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
005,29,Ер,Information System,2026-03-17 05:54:31.711,2026-03-17 05:56:04.812,2026-03-17 05:56:07.211,1773708964813,1773708967212,25,CLO_04,Q_CLO_04,NA,Closure,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Технология | Батыс / Кеңсе тауарлары | Шығыс / Технология | Шығыс / Кеңсе тауарлары,Батыс / Технология,Шығыс / Технология,FALSE,2.399,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,812ffea6b72fb477155f18b7fffd93cd_20260317055431.711
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:37:40.766,2026-03-22 11:37:53.881,1774161460767,1774161473881,1,CLO_04,Q_CLO_04,NA,Closure,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Технология | Батыс / Кеңсе тауарлары | Шығыс / Технология | Шығыс / Кеңсе тауарлары,Батыс / Технология,Шығыс / Технология,FALSE,13.114,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:37:55.792,2026-03-22 11:37:59.799,1774161475792,1774161479800,2,PROX_01,Q_PROX_01,NA,Proximity,Comparison grid,D. Difference,Қай нұсқада айырмашылық тез байқалады?,A | B | C,A,A,TRUE,4.008,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:00.395,2026-03-22 11:38:05.016,1774161480396,1774161485016,3,CONT_04,Q_CONT_04,NA,Continuity,Line chart,E. Ranking,Қай аймақта шек жоғары?,Орталық | Шығыс | Оңтүстік | Батыс,Батыс,Батыс,TRUE,4.62,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:05.354,2026-03-22 11:38:07.079,1774161485354,1774161487080,4,CLO_02,Q_CLO_02,NA,Closure,Bar chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Орталық,FALSE,1.727,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:07.427,2026-03-22 11:38:09.417,1774161487428,1774161489417,5,SYM_04,Q_SYM_04,NA,Symmetry,Line chart,B. Minimum,Қай ай төмен?,Қар 2023 | Шіл 2023 | Қаз 2023 | Қыр 2023,Қар 2023,Қар 2023,TRUE,1.989,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:10.184,2026-03-22 11:38:11.984,1774161490184,1774161491985,6,CONT_01,Q_CONT_01,NA,Continuity,Comparison grid,J. Trend,Қай нұсқада үрдісті көру жеңілірек?,A | B | C,A,B,FALSE,1.801,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:12.348,2026-03-22 11:38:13.913,1774161492349,1774161493913,7,PROX_03,Q_PROX_03,NA,Proximity,Bar chart,B. Minimum,Қай кіші санат төмен?,Үстелдер | Жабдық машиналары | Жабдықтар | Бекіткіштер,Үстелдер,Жабдықтар,FALSE,1.563,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:14.663,2026-03-22 11:38:16.552,1774161494663,1774161496553,8,SIM_01,Q_SIM_01,NA,Similarity,Comparison grid,C. Comparison,Қай нұсқада топтарды салыстыру жеңілірек?,A | B | C,A,B,FALSE,1.89,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:16.844,2026-03-22 11:38:19.088,1774161496844,1774161499089,9,PROX_05,Q_PROX_05,NA,Proximity,Bubble chart,A. Maximum,Қай аймақ жоғары?,Батыс | Шығыс | Орталық | Оңтүстік,Батыс,Шығыс,FALSE,2.244,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:19.335,2026-03-22 11:38:22.585,1774161499335,1774161502585,10,CLO_03,Q_CLO_03,NA,Closure,Treemap,A. Maximum,Қай санат үлкен?,Технология | Кеңсе тауарлары | Жиһаз,Технология,Жиһаз,FALSE,3.249,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:22.887,2026-03-22 11:38:25.184,1774161502887,1774161505184,11,CLO_05,Q_CLO_05,NA,Closure,Line chart,A. Maximum,Қай ай жоғары?,Жел 2023 | Қар 2023 | Сәу 2023 | Нау 2023,Жел 2023,Нау 2023,FALSE,2.298,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:25.45,2026-03-22 11:38:27.487,1774161505451,1774161507488,12,SYM_05,Q_SYM_05,NA,Symmetry,Heatmap,C. Comparison,Қай ұяшық жоғары?,Батыс / Тұтынушы | Батыс / Корпоративтік | Шығыс / Тұтынушы | Шығыс / Корпоративтік,Батыс / Тұтынушы,Батыс / Корпоративтік,FALSE,2.038,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:27.778,2026-03-22 11:38:29.144,1774161507778,1774161509145,13,SIM_02,Q_SIM_02,NA,Similarity,Bar chart,A. Maximum,Қай сегмент жоғары?,Тұтынушы | Корпоративтік | Үй кеңсесі,Тұтынушы,Корпоративтік,FALSE,1.367,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
2555,27,Ер,Архитектор,2026-03-22 11:37:40.415,2026-03-22 11:38:29.384,2026-03-22 11:38:31.112,1774161509384,1774161511113,14,SYM_03,Q_SYM_03,NA,Symmetry,Treemap,A. Maximum,Қай сегмент үлкен?,Тұтынушы | Корпоративтік | Үй кеңсесі,Тұтынушы,Үй кеңсесі,FALSE,1.729,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,c120e1adb04e8711844a2858b32b445b_20260322113740.415
